timestamp,resource,cpuPercent,memPercent,movingAvg
2025-11-12 00:08:30,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:08:35,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:08:40,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:08:45,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:08:50,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:08:55,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:09:00,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:09:05,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:09:10,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:09:15,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:09:20,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:09:25,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:09:30,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:09:35,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:09:40,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:09:45,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:09:50,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:09:55,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:10:00,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:10:05,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:10:10,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:10:15,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:10:20,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:10:25,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:10:30,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:10:35,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:10:40,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:10:45,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:10:50,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:10:55,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:11:00,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:11:05,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:11:10,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:11:15,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:11:20,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:11:25,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:11:30,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:11:35,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:11:40,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:11:45,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:11:50,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:11:55,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:12:00,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:12:05,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:12:10,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:12:15,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:12:20,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:12:25,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:12:30,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:12:35,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:12:40,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:12:45,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:12:50,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:12:55,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:13:00,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:13:05,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:13:10,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:13:15,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:13:20,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:13:25,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:13:30,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:13:35,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:13:40,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:13:45,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:13:50,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:13:55,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:14:00,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:14:05,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:14:10,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:14:15,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:14:20,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:14:25,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:14:30,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:14:35,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:14:40,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:14:45,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:14:50,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:14:55,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:15:00,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:15:05,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:15:11,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:15:16,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:15:21,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:15:26,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:15:31,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:15:36,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:15:41,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:15:46,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:15:51,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:15:56,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:16:01,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:16:06,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:16:11,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:16:16,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:16:21,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:16:26,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:16:31,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:16:36,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:16:41,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:16:46,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:16:51,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:16:56,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:17:01,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:17:06,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:17:11,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:17:16,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:17:21,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:17:26,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:17:31,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:17:36,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:17:41,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:17:46,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:17:51,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:17:56,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:18:01,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:18:06,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:18:11,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:18:16,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:18:21,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:18:26,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:18:31,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:18:36,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:18:41,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:18:46,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:18:51,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:18:56,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:19:01,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:19:06,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:19:11,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:19:16,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:19:21,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:19:26,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:19:31,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:19:36,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:19:41,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:19:46,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:19:51,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:19:56,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:20:01,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:20:06,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:20:11,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:20:16,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:20:21,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:20:26,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:20:31,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:20:36,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:20:41,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:20:46,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:20:51,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:20:56,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:21:01,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:21:06,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:21:11,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:21:16,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:21:21,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:21:26,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:21:31,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:21:36,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:21:41,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:21:46,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:21:51,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:21:56,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:22:01,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:22:06,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:22:11,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:22:16,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:22:21,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:22:26,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:22:31,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:22:36,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:22:41,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:22:46,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:22:51,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:22:56,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:23:01,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:23:06,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:23:11,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:23:16,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:23:21,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:23:26,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:23:31,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:23:36,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:23:41,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:23:46,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:23:52,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:23:57,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:24:02,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:24:07,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:24:12,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:24:17,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:24:22,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:24:27,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:24:32,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:24:37,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:24:42,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:24:47,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:24:52,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:24:57,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:25:02,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:25:07,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:25:12,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:25:17,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:25:22,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:25:27,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:25:32,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:25:37,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:25:42,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:25:47,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:25:52,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:25:57,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:26:02,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:26:07,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:26:12,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:26:17,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:26:22,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:26:27,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:26:32,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:26:37,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:26:42,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:26:47,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:26:52,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:26:57,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:27:02,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:27:07,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:27:12,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:27:17,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:27:22,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:27:27,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:27:32,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:27:37,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:27:42,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:27:47,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:27:52,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:27:57,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:28:02,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:28:07,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:28:12,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:28:17,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:28:22,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:28:27,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:28:32,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:28:37,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:28:42,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:28:47,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:28:52,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:28:57,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:29:02,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:29:07,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:29:12,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:29:17,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:29:22,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:29:27,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:29:32,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:29:37,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:29:42,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:29:47,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:29:52,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:29:57,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:30:02,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:30:07,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:30:12,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:30:17,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:30:22,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:30:27,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:30:32,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:30:37,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:30:42,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:30:47,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:30:52,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:30:57,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:31:02,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:31:07,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:31:12,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:31:17,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:31:22,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:31:27,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:31:32,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:31:37,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:31:42,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:31:47,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:31:52,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:31:57,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:32:02,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:32:07,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:32:13,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:32:18,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:32:23,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:32:28,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:32:33,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:32:38,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:32:43,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:32:48,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:32:53,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:32:58,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:33:03,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:33:08,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:33:13,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:33:18,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:33:23,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:33:28,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:33:33,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:33:38,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:33:43,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:33:48,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:33:53,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:33:58,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:34:03,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:34:08,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:34:13,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:34:18,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:34:23,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:34:28,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:34:33,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:34:38,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:34:43,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:34:48,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:34:53,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:34:58,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:35:03,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:35:08,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:35:13,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:35:18,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:35:23,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:35:28,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:35:33,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:35:38,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:35:43,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:35:48,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:35:53,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:35:58,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:36:03,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:36:08,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:36:13,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:36:18,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:36:23,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:36:28,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:36:33,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:36:38,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:36:43,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:36:48,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:36:53,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:36:58,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:37:03,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:37:08,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:37:13,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:37:18,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:37:23,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:37:28,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:37:33,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:37:38,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:37:43,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:37:48,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:37:53,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:37:58,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:38:03,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:38:08,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:38:13,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:38:18,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:38:23,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:38:28,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:38:33,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:38:38,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:38:43,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:38:48,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:38:53,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:38:58,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:39:03,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:39:08,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:39:13,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:39:18,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:39:23,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:39:28,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:39:33,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:39:38,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:39:43,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:39:48,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:39:53,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:39:58,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:40:03,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:40:08,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:40:13,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:40:18,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:40:23,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:40:28,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:40:33,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:40:38,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:40:43,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:40:48,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:40:53,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:40:58,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:41:03,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:41:08,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:41:13,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:41:18,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:41:23,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:41:28,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:41:34,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:41:39,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:41:44,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:41:49,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:41:54,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:41:59,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:42:04,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:42:09,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:42:14,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:42:19,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:42:24,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:42:29,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:42:34,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:42:39,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:42:44,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:42:49,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:42:54,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:42:59,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:43:04,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:43:09,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:43:14,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:43:19,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:43:24,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:43:29,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:43:34,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:43:39,ResourceAgent,0.00,0.00,0.00
2025-11-12 00:43:44,ResourceAgent,0.00,0.00,0.00
